-0.0000,-0.0013,-0.0030,-0.0049,-0.0069,-0.0090,-0.0110,-0.0127,-0.0140,-0.0146,-0.0144,-0.0133,-0.0111,-0.0079,-0.0037,0.0013,0.0070,0.0130,0.0190,0.0247,0.0295,0.0332,0.0354,0.0360,0.0346,0.0315,0.0266,0.0202,0.0126,0.0043,-0.0043,-0.0126,-0.0202,-0.0266,-0.0315,-0.0346,-0.0360,-0.0354,-0.0332,-0.0295,-0.0247,-0.0190,-0.0130,-0.0070,-0.0013,0.0037,0.0079,0.0111,0.0133,0.0144,0.0146,0.0140,0.0127,0.0110,0.0090,0.0069,0.0049,0.0030,0.0013,0.0000
-0.0000,-0.0067,-0.0149,-0.0243,-0.0344,-0.0448,-0.0547,-0.0632,-0.0695,-0.0725,-0.0716,-0.0659,-0.0552,-0.0393,-0.0184,0.0066,0.0348,0.0647,0.0946,0.1225,0.1466,0.1649,0.1760,0.1786,0.1721,0.1563,0.1320,0.1001,0.0625,0.0212,-0.0212,-0.0625,-0.1001,-0.1320,-0.1563,-0.1721,-0.1786,-0.1760,-0.1649,-0.1466,-0.1225,-0.0946,-0.0647,-0.0348,-0.0066,0.0184,0.0393,0.0552,0.0659,0.0716,0.0725,0.0695,0.0632,0.0547,0.0448,0.0344,0.0243,0.0149,0.0067,0.0000
-0.0000,-0.0119,-0.0264,-0.0430,-0.0611,-0.0795,-0.0970,-0.1121,-0.1232,-0.1286,-0.1269,-0.1169,-0.0979,-0.0696,-0.0327,0.0117,0.0617,0.1147,0.1677,0.2172,0.2599,0.2924,0.3120,0.3166,0.3050,0.2771,0.2339,0.1775,0.1108,0.0377,-0.0377,-0.1108,-0.1775,-0.2339,-0.2771,-0.3050,-0.3166,-0.3120,-0.2924,-0.2599,-0.2172,-0.1677,-0.1147,-0.0617,-0.0117,0.0327,0.0696,0.0979,0.1169,0.1269,0.1286,0.1232,0.1121,0.0970,0.0795,0.0611,0.0430,0.0264,0.0119,0.0000
-0.0000,-0.0167,-0.0372,-0.0606,-0.0861,-0.1121,-0.1368,-0.1581,-0.1737,-0.1813,-0.1789,-0.1648,-0.1380,-0.0982,-0.0461,0.0165,0.0870,0.1617,0.2364,0.3063,0.3664,0.4123,0.4400,0.4464,0.4301,0.3908,0.3299,0.2503,0.1562,0.0531,-0.0531,-0.1562,-0.2503,-0.3299,-0.3908,-0.4301,-0.4464,-0.4400,-0.4123,-0.3664,-0.3063,-0.2364,-0.1617,-0.0870,-0.0165,0.0461,0.0982,0.1380,0.1648,0.1789,0.1813,0.1737,0.1581,0.1368,0.1121,0.0861,0.0606,0.0372,0.0167,0.0000
-0.0000,-0.0212,-0.0470,-0.0767,-0.1089,-0.1418,-0.1730,-0.2000,-0.2197,-0.2293,-0.2263,-0.2085,-0.1745,-0.1242,-0.0583,0.0209,0.1101,0.2046,0.2990,0.3874,0.4635,0.5215,0.5565,0.5647,0.5440,0.4943,0.4172,0.3166,0.1976,0.0672,-0.0672,-0.1976,-0.3166,-0.4172,-0.4943,-0.5440,-0.5647,-0.5565,-0.5215,-0.4635,-0.3874,-0.2990,-0.2046,-0.1101,-0.0209,0.0583,0.1242,0.1745,0.2085,0.2263,0.2293,0.2197,0.2000,0.1730,0.1418,0.1089,0.0767,0.0470,0.0212,0.0000
-0.0000,-0.0251,-0.0556,-0.0908,-0.1289,-0.1678,-0.2048,-0.2367,-0.2600,-0.2714,-0.2678,-0.2467,-0.2066,-0.1470,-0.0690,0.0247,0.1303,0.2421,0.3539,0.4585,0.5485,0.6172,0.6586,0.6683,0.6439,0.5850,0.4938,0.3746,0.2339,0.0795,-0.0795,-0.2339,-0.3746,-0.4938,-0.5850,-0.6439,-0.6683,-0.6586,-0.6172,-0.5485,-0.4585,-0.3539,-0.2421,-0.1303,-0.0247,0.0690,0.1470,0.2066,0.2467,0.2678,0.2714,0.2600,0.2367,0.2048,0.1678,0.1289,0.0908,0.0556,0.0251,0.0000
-0.0000,-0.0283,-0.0628,-0.1025,-0.1455,-0.1895,-0.2312,-0.2672,-0.2936,-0.3065,-0.3024,-0.2786,-0.2333,-0.1660,-0.0780,0.0279,0.1471,0.2734,0.3996,0.5177,0.6194,0.6969,0.7437,0.7547,0.7270,0.6606,0.5576,0.4230,0.2641,0.0898,-0.0898,-0.2641,-0.4230,-0.5576,-0.6606,-0.7270,-0.7547,-0.7437,-0.6969,-0.6194,-0.5177,-0.3996,-0.2734,-0.1471,-0.0279,0.0780,0.1660,0.2333,0.2786,0.3024,0.3065,0.2936,0.2672,0.2312,0.1895,0.1455,0.1025,0.0628,0.0283,0.0000
-0.0000,-0.0308,-0.0684,-0.1116,-0.1584,-0.2062,-0.2517,-0.2909,-0.3196,-0.3336,-0.3292,-0.3033,-0.2539,-0.1807,-0.0849,0.0304,0.1601,0.2976,0.4350,0.5635,0.6742,0.7586,0.8095,0.8214,0.7914,0.7190,0.6069,0.4605,0.2875,0.0977,-0.0977,-0.2875,-0.4605,-0.6069,-0.7190,-0.7914,-0.8214,-0.8095,-0.7586,-0.6742,-0.5635,-0.4350,-0.2976,-0.1601,-0.0304,0.0849,0.1807,0.2539,0.3033,0.3292,0.3336,0.3196,0.2909,0.2517,0.2062,0.1584,0.1116,0.0684,0.0308,0.0000
-0.0000,-0.0325,-0.0722,-0.1177,-0.1672,-0.2177,-0.2656,-0.3070,-0.3373,-0.3521,-0.3474,-0.3201,-0.2680,-0.1907,-0.0896,0.0321,0.1690,0.3141,0.4591,0.5947,0.7115,0.8006,0.8543,0.8669,0.8352,0.7589,0.6406,0.4860,0.3034,0.1031,-0.1031,-0.3034,-0.4860,-0.6406,-0.7589,-0.8352,-0.8669,-0.8543,-0.8006,-0.7115,-0.5947,-0.4591,-0.3141,-0.1690,-0.0321,0.0896,0.1907,0.2680,0.3201,0.3474,0.3521,0.3373,0.3070,0.2656,0.2177,0.1672,0.1177,0.0722,0.0325,0.0000
-0.0000,-0.0334,-0.0741,-0.1209,-0.1716,-0.2235,-0.2727,-0.3151,-0.3462,-0.3615,-0.3567,-0.3286,-0.2751,-0.1957,-0.0919,0.0329,0.1735,0.3224,0.4713,0.6105,0.7305,0.8219,0.8771,0.8900,0.8574,0.7790,0.6576,0.4989,0.3115,0.1059,-0.1059,-0.3115,-0.4989,-0.6576,-0.7790,-0.8574,-0.8900,-0.8771,-0.8219,-0.7305,-0.6105,-0.4713,-0.3224,-0.1735,-0.0329,0.0919,0.1957,0.2751,0.3286,0.3567,0.3615,0.3462,0.3151,0.2727,0.2235,0.1716,0.1209,0.0741,0.0334,0.0000
-0.0000,-0.0334,-0.0741,-0.1209,-0.1716,-0.2235,-0.2727,-0.3151,-0.3462,-0.3615,-0.3567,-0.3286,-0.2751,-0.1957,-0.0919,0.0329,0.1735,0.3224,0.4713,0.6105,0.7305,0.8219,0.8771,0.8900,0.8574,0.7790,0.6576,0.4989,0.3115,0.1059,-0.1059,-0.3115,-0.4989,-0.6576,-0.7790,-0.8574,-0.8900,-0.8771,-0.8219,-0.7305,-0.6105,-0.4713,-0.3224,-0.1735,-0.0329,0.0919,0.1957,0.2751,0.3286,0.3567,0.3615,0.3462,0.3151,0.2727,0.2235,0.1716,0.1209,0.0741,0.0334,0.0000
-0.0000,-0.0325,-0.0722,-0.1177,-0.1672,-0.2177,-0.2656,-0.3070,-0.3373,-0.3521,-0.3474,-0.3201,-0.2680,-0.1907,-0.0896,0.0321,0.1690,0.3141,0.4591,0.5947,0.7115,0.8006,0.8543,0.8669,0.8352,0.7589,0.6406,0.4860,0.3034,0.1031,-0.1031,-0.3034,-0.4860,-0.6406,-0.7589,-0.8352,-0.8669,-0.8543,-0.8006,-0.7115,-0.5947,-0.4591,-0.3141,-0.1690,-0.0321,0.0896,0.1907,0.2680,0.3201,0.3474,0.3521,0.3373,0.3070,0.2656,0.2177,0.1672,0.1177,0.0722,0.0325,0.0000
-0.0000,-0.0308,-0.0684,-0.1116,-0.1584,-0.2062,-0.2517,-0.2909,-0.3196,-0.3336,-0.3292,-0.3033,-0.2539,-0.1807,-0.0849,0.0304,0.1601,0.2976,0.4350,0.5635,0.6742,0.7586,0.8095,0.8214,0.7914,0.7190,0.6069,0.4605,0.2875,0.0977,-0.0977,-0.2875,-0.4605,-0.6069,-0.7190,-0.7914,-0.8214,-0.8095,-0.7586,-0.6742,-0.5635,-0.4350,-0.2976,-0.1601,-0.0304,0.0849,0.1807,0.2539,0.3033,0.3292,0.3336,0.3196,0.2909,0.2517,0.2062,0.1584,0.1116,0.0684,0.0308,0.0000
-0.0000,-0.0283,-0.0628,-0.1025,-0.1455,-0.1895,-0.2312,-0.2672,-0.2936,-0.3065,-0.3024,-0.2786,-0.2333,-0.1660,-0.0780,0.0279,0.1471,0.2734,0.3996,0.5177,0.6194,0.6969,0.7437,0.7547,0.7270,0.6606,0.5576,0.4230,0.2641,0.0898,-0.0898,-0.2641,-0.4230,-0.5576,-0.6606,-0.7270,-0.7547,-0.7437,-0.6969,-0.6194,-0.5177,-0.3996,-0.2734,-0.1471,-0.0279,0.0780,0.1660,0.2333,0.2786,0.3024,0.3065,0.2936,0.2672,0.2312,0.1895,0.1455,0.1025,0.0628,0.0283,0.0000
-0.0000,-0.0251,-0.0556,-0.0908,-0.1289,-0.1678,-0.2048,-0.2367,-0.2600,-0.2714,-0.2678,-0.2467,-0.2066,-0.1470,-0.0690,0.0247,0.1303,0.2421,0.3539,0.4585,0.5485,0.6172,0.6586,0.6683,0.6439,0.5850,0.4938,0.3746,0.2339,0.0795,-0.0795,-0.2339,-0.3746,-0.4938,-0.5850,-0.6439,-0.6683,-0.6586,-0.6172,-0.5485,-0.4585,-0.3539,-0.2421,-0.1303,-0.0247,0.0690,0.1470,0.2066,0.2467,0.2678,0.2714,0.2600,0.2367,0.2048,0.1678,0.1289,0.0908,0.0556,0.0251,0.0000
-0.0000,-0.0212,-0.0470,-0.0767,-0.1089,-0.1418,-0.1730,-0.2000,-0.2197,-0.2293,-0.2263,-0.2085,-0.1745,-0.1242,-0.0583,0.0209,0.1101,0.2046,0.2990,0.3874,0.4635,0.5215,0.5565,0.5647,0.5440,0.4943,0.4172,0.3166,0.1976,0.0672,-0.0672,-0.1976,-0.3166,-0.4172,-0.4943,-0.5440,-0.5647,-0.5565,-0.5215,-0.4635,-0.3874,-0.2990,-0.2046,-0.1101,-0.0209,0.0583,0.1242,0.1745,0.2085,0.2263,0.2293,0.2197,0.2000,0.1730,0.1418,0.1089,0.0767,0.0470,0.0212,0.0000
-0.0000,-0.0167,-0.0372,-0.0606,-0.0861,-0.1121,-0.1368,-0.1581,-0.1737,-0.1813,-0.1789,-0.1648,-0.1380,-0.0982,-0.0461,0.0165,0.0870,0.1617,0.2364,0.3063,0.3664,0.4123,0.4400,0.4464,0.4301,0.3908,0.3299,0.2503,0.1562,0.0531,-0.0531,-0.1562,-0.2503,-0.3299,-0.3908,-0.4301,-0.4464,-0.4400,-0.4123,-0.3664,-0.3063,-0.2364,-0.1617,-0.0870,-0.0165,0.0461,0.0982,0.1380,0.1648,0.1789,0.1813,0.1737,0.1581,0.1368,0.1121,0.0861,0.0606,0.0372,0.0167,0.0000
-0.0000,-0.0119,-0.0264,-0.0430,-0.0611,-0.0795,-0.0970,-0.1121,-0.1232,-0.1286,-0.1269,-0.1169,-0.0979,-0.0696,-0.0327,0.0117,0.0617,0.1147,0.1677,0.2172,0.2599,0.2924,0.3120,0.3166,0.3050,0.2771,0.2339,0.1775,0.1108,0.0377,-0.0377,-0.1108,-0.1775,-0.2339,-0.2771,-0.3050,-0.3166,-0.3120,-0.2924,-0.2599,-0.2172,-0.1677,-0.1147,-0.0617,-0.0117,0.0327,0.0696,0.0979,0.1169,0.1269,0.1286,0.1232,0.1121,0.0970,0.0795,0.0611,0.0430,0.0264,0.0119,0.0000
-0.0000,-0.0067,-0.0149,-0.0243,-0.0344,-0.0448,-0.0547,-0.0632,-0.0695,-0.0725,-0.0716,-0.0659,-0.0552,-0.0393,-0.0184,0.0066,0.0348,0.0647,0.0946,0.1225,0.1466,0.1649,0.1760,0.1786,0.1721,0.1563,0.1320,0.1001,0.0625,0.0212,-0.0212,-0.0625,-0.1001,-0.1320,-0.1563,-0.1721,-0.1786,-0.1760,-0.1649,-0.1466,-0.1225,-0.0946,-0.0647,-0.0348,-0.0066,0.0184,0.0393,0.0552,0.0659,0.0716,0.0725,0.0695,0.0632,0.0547,0.0448,0.0344,0.0243,0.0149,0.0067,0.0000
-0.0000,-0.0013,-0.0030,-0.0049,-0.0069,-0.0090,-0.0110,-0.0127,-0.0140,-0.0146,-0.0144,-0.0133,-0.0111,-0.0079,-0.0037,0.0013,0.0070,0.0130,0.0190,0.0247,0.0295,0.0332,0.0354,0.0360,0.0346,0.0315,0.0266,0.0202,0.0126,0.0043,-0.0043,-0.0126,-0.0202,-0.0266,-0.0315,-0.0346,-0.0360,-0.0354,-0.0332,-0.0295,-0.0247,-0.0190,-0.0130,-0.0070,-0.0013,0.0037,0.0079,0.0111,0.0133,0.0144,0.0146,0.0140,0.0127,0.0110,0.0090,0.0069,0.0049,0.0030,0.0013,0.0000
0.0000,0.0040,0.0090,0.0146,0.0208,0.0270,0.0330,0.0381,0.0419,0.0437,0.0431,0.0397,0.0333,0.0237,0.0111,-0.0040,-0.0210,-0.0390,-0.0570,-0.0738,-0.0883,-0.0994,-0.1061,-0.1076,-0.1037,-0.0942,-0.0795,-0.0603,-0.0377,-0.0128,0.0128,0.0377,0.0603,0.0795,0.0942,0.1037,0.1076,0.1061,0.0994,0.0883,0.0738,0.0570,0.0390,0.0210,0.0040,-0.0111,-0.0237,-0.0333,-0.0397,-0.0431,-0.0437,-0.0419,-0.0381,-0.0330,-0.0270,-0.0208,-0.0146,-0.0090,-0.0040,-0.0000
0.0000,0.0093,0.0207,0.0337,0.0479,0.0624,0.0761,0.0880,0.0966,0.1009,0.0996,0.0917,0.0768,0.0546,0.0257,-0.0092,-0.0484,-0.0900,-0.1316,-0.1704,-0.2039,-0.2294,-0.2448,-0.2484,-0.2393,-0.2174,-0.1835,-0.1393,-0.0869,-0.0296,0.0296,0.0869,0.1393,0.1835,0.2174,0.2393,0.2484,0.2448,0.2294,0.2039,0.1704,0.1316,0.0900,0.0484,0.0092,-0.0257,-0.0546,-0.0768,-0.0917,-0.0996,-0.1009,-0.0966,-0.0880,-0.0761,-0.0624,-0.0479,-0.0337,-0.0207,-0.0093,-0.0000
0.0000,0.0144,0.0319,0.0520,0.0738,0.0961,0.1173,0.1355,0.1489,0.1555,0.1534,0.1413,0.1183,0.0842,0.0395,-0.0142,-0.0746,-0.1387,-0.2027,-0.2626,-0.3142,-0.3535,-0.3772,-0.3828,-0.3688,-0.3351,-0.2828,-0.2146,-0.1340,-0.0455,0.0455,0.1340,0.2146,0.2828,0.3351,0.3688,0.3828,0.3772,0.3535,0.3142,0.2626,0.2027,0.1387,0.0746,0.0142,-0.0395,-0.0842,-0.1183,-0.1413,-0.1534,-0.1555,-0.1489,-0.1355,-0.1173,-0.0961,-0.0738,-0.0520,-0.0319,-0.0144,-0.0000
0.0000,0.0190,0.0422,0.0689,0.0978,0.1273,0.1554,0.1796,0.1973,0.2060,0.2033,0.1873,0.1568,0.1116,0.0524,-0.0188,-0.0989,-0.1838,-0.2686,-0.3480,-0.4163,-0.4684,-0.4998,-0.5072,-0.4887,-0.4440,-0.3748,-0.2843,-0.1775,-0.0603,0.0603,0.1775,0.2843,0.3748,0.4440,0.4887,0.5072,0.4998,0.4684,0.4163,0.3480,0.2686,0.1838,0.0989,0.0188,-0.0524,-0.1116,-0.1568,-0.1873,-0.2033,-0.2060,-0.1973,-0.1796,-0.1554,-0.1273,-0.0978,-0.0689,-0.0422,-0.0190,-0.0000
0.0000,0.0232,0.0515,0.0840,0.1193,0.1553,0.1895,0.2190,0.2406,0.2512,0.2479,0.2284,0.1912,0.1360,0.0639,-0.0229,-0.1205,-0.2241,-0.3275,-0.4243,-0.5077,-0.5712,-0.6095,-0.6185,-0.5959,-0.5414,-0.4570,-0.3467,-0.2165,-0.0736,0.0736,0.2165,0.3467,0.4570,0.5414,0.5959,0.6185,0.6095,0.5712,0.5077,0.4243,0.3275,0.2241,0.1205,0.0229,-0.0639,-0.1360,-0.1912,-0.2284,-0.2479,-0.2512,-0.2406,-0.2190,-0.1895,-0.1553,-0.1193,-0.0840,-0.0515,-0.0232,-0.0000
0.0000,0.0268,0.0594,0.0969,0.1377,0.1792,0.2187,0.2528,0.2777,0.2899,0.2861,0.2635,0.2206,0.1570,0.0737,-0.0264,-0.1391,-0.2586,-0.3780,-0.4897,-0.5859,-0.6592,-0.7034,-0.7138,-0.6877,-0.6248,-0.5274,-0.4001,-0.2498,-0.0849,0.0849,0.2498,0.4001,0.5274,0.6248,0.6877,0.7138,0.7034,0.6592,0.5859,0.4897,0.3780,0.2586,0.1391,0.0264,-0.0737,-0.1570,-0.2206,-0.2635,-0.2861,-0.2899,-0.2777,-0.2528,-0.2187,-0.1792,-0.1377,-0.0969,-0.0594,-0.0268,-0.0000
0.0000,0.0297,0.0658,0.1074,0.1525,0.1985,0.2422,0.2800,0.3076,0.3211,0.3168,0.2919,0.2444,0.1739,0.0817,-0.0293,-0.1541,-0.2864,-0.4187,-0.5424,-0.6489,-0.7301,-0.7791,-0.7906,-0.7617,-0.6920,-0.5842,-0.4432,-0.2767,-0.0941,0.0941,0.2767,0.4432,0.5842,0.6920,0.7617,0.7906,0.7791,0.7301,0.6489,0.5424,0.4187,0.2864,0.1541,0.0293,-0.0817,-0.1739,-0.2444,-0.2919,-0.3168,-0.3211,-0.3076,-0.2800,-0.2422,-0.1985,-0.1525,-0.1074,-0.0658,-0.0297,-0.0000
0.0000,0.0318,0.0705,0.1150,0.1633,0.2126,0.2595,0.2999,0.3295,0.3440,0.3394,0.3127,0.2618,0.1863,0.0875,-0.0313,-0.1651,-0.3068,-0.4485,-0.5810,-0.6951,-0.7822,-0.8346,-0.8469,-0.8159,-0.7413,-0.6258,-0.4748,-0.2964,-0.1008,0.1008,0.2964,0.4748,0.6258,0.7413,0.8159,0.8469,0.8346,0.7822,0.6951,0.5810,0.4485,0.3068,0.1651,0.0313,-0.0875,-0.1863,-0.2618,-0.3127,-0.3394,-0.3440,-0.3295,-0.2999,-0.2595,-0.2126,-0.1633,-0.1150,-0.0705,-0.0318,-0.0000
0.0000,0.0331,0.0734,0.1197,0.1700,0.2213,0.2700,0.3121,0.3429,0.3579,0.3532,0.3254,0.2724,0.1938,0.0910,-0.0326,-0.1718,-0.3193,-0.4667,-0.6046,-0.7233,-0.8139,-0.8685,-0.8813,-0.8491,-0.7714,-0.6512,-0.4940,-0.3084,-0.1049,0.1049,0.3084,0.4940,0.6512,0.7714,0.8491,0.8813,0.8685,0.8139,0.7233,0.6046,0.4667,0.3193,0.1718,0.0326,-0.0910,-0.1938,-0.2724,-0.3254,-0.3532,-0.3579,-0.3429,-0.3121,-0.2700,-0.2213,-0.1700,-0.1197,-0.0734,-0.0331,-0.0000
0.0000,0.0335,0.0743,0.1213,0.1722,0.2242,0.2736,0.3162,0.3474,0.3626,0.3578,0.3296,0.2760,0.1964,0.0922,-0.0330,-0.1740,-0.3235,-0.4728,-0.6125,-0.7328,-0.8246,-0.8799,-0.8929,-0.8602,-0.7816,-0.6597,-0.5005,-0.3125,-0.1062,0.1062,0.3125,0.5005,0.6597,0.7816,0.8602,0.8929,0.8799,0.8246,0.7328,0.6125,0.4728,0.3235,0.1740,0.0330,-0.0922,-0.1964,-0.2760,-0.3296,-0.3578,-0.3626,-0.3474,-0.3162,-0.2736,-0.2242,-0.1722,-0.1213,-0.0743,-0.0335,-0.0000
